state,year,gender,offense,offenders
LA,2014,Unknown,motor-vehicle-theft,339
LA,2015,Unknown,motor-vehicle-theft,404
LA,2016,Unknown,motor-vehicle-theft,398
LA,2017,Unknown,motor-vehicle-theft,467
LA,2018,Unknown,motor-vehicle-theft,563
LA,2010,Male,homicide,31
LA,2011,Male,homicide,27
LA,2012,Male,homicide,7
LA,2013,Male,homicide,35
LA,2014,Male,homicide,27
LA,2015,Male,homicide,26
LA,2016,Male,homicide,40
LA,2017,Male,homicide,51
LA,2018,Male,homicide,48
LA,2010,Female,homicide,6
LA,2011,Female,homicide,10
LA,2012,Female,homicide,1
LA,2013,Female,homicide,3
LA,2014,Female,homicide,4
LA,2015,Female,homicide,4
LA,2016,Female,homicide,2
LA,2017,Female,homicide,6
LA,2018,Female,homicide,8
LA,2010,Unknown,homicide,4
LA,2011,Unknown,homicide,3
LA,2012,Unknown,homicide,1
LA,2013,Unknown,homicide,3
LA,2014,Unknown,homicide,5
LA,2015,Unknown,homicide,5
LA,2016,Unknown,homicide,4
LA,2017,Unknown,homicide,13
LA,2018,Unknown,homicide,5
LA,2010,Male,rape,246
LA,2011,Male,rape,278
LA,2012,Male,rape,196
LA,2013,Male,rape,190
LA,2014,Male,rape,178
LA,2015,Male,rape,235
LA,2016,Male,rape,180
LA,2017,Male,rape,165
LA,2018,Male,rape,193
LA,2010,Female,rape,12
LA,2011,Female,rape,9
LA,2012,Female,rape,1
LA,2013,Female,rape,4
LA,2014,Female,rape,7
LA,2015,Female,rape,5
LA,2016,Female,rape,3
LA,2017,Female,rape,5
LA,2018,Female,rape,11
LA,2010,Unknown,rape,9
LA,2011,Unknown,rape,18
LA,2012,Unknown,rape,13
LA,2013,Unknown,rape,16
LA,2014,Unknown,rape,15
LA,2015,Unknown,rape,24
LA,2016,Unknown,rape,19
LA,2017,Unknown,rape,5
LA,2018,Unknown,rape,31
LA,2010,Male,robbery,267
LA,2011,Male,robbery,358
LA,2012,Male,robbery,137
LA,2013,Male,robbery,198
LA,2014,Male,robbery,172
LA,2015,Male,robbery,208
LA,2016,Male,robbery,215
LA,2017,Male,robbery,366
LA,2018,Male,robbery,400
LA,2010,Female,robbery,24
LA,2011,Female,robbery,30
LA,2012,Female,robbery,11
LA,2013,Female,robbery,26
LA,2014,Female,robbery,23
LA,2015,Female,robbery,19
LA,2016,Female,robbery,25
LA,2017,Female,robbery,40
LA,2018,Female,robbery,32
LA,2010,Unknown,robbery,54
LA,2011,Unknown,robbery,61
LA,2012,Unknown,robbery,50
LA,2013,Unknown,robbery,69
LA,2014,Unknown,robbery,59
LA,2015,Unknown,robbery,72
LA,2016,Unknown,robbery,77
LA,2017,Unknown,robbery,160
LA,2018,Unknown,robbery,118
LA,2010,Male,arson,16
LA,2011,Male,arson,29
LA,2012,Male,arson,14
LA,2013,Male,arson,12
LA,2014,Male,arson,25
LA,2015,Male,arson,31
LA,2016,Male,arson,17
LA,2017,Male,arson,30
LA,2018,Male,arson,20
LA,2010,Female,arson,5
LA,2011,Female,arson,8
LA,2012,Female,arson,6
LA,2013,Female,arson,1
LA,2014,Female,arson,4
LA,2015,Female,arson,13
LA,2016,Female,arson,4
LA,2017,Female,arson,2
LA,2018,Female,arson,7
LA,2010,Unknown,arson,11
LA,2011,Unknown,arson,32
LA,2012,Unknown,arson,9
LA,2013,Unknown,arson,13
LA,2014,Unknown,arson,12
LA,2015,Unknown,arson,18
LA,2016,Unknown,arson,8
LA,2017,Unknown,arson,22
LA,2018,Unknown,arson,20
LA,2010,Male,violent-crime,1993
LA,2011,Male,violent-crime,2274
LA,2012,Male,violent-crime,1265
LA,2013,Male,violent-crime,1588
LA,2014,Male,violent-crime,1588
LA,2015,Male,violent-crime,1955
LA,2016,Male,violent-crime,1937
LA,2017,Male,violent-crime,2229
LA,2018,Male,violent-crime,2302
LA,2010,Female,violent-crime,581
LA,2011,Female,violent-crime,615
LA,2012,Female,violent-crime,278
LA,2013,Female,violent-crime,407
LA,2014,Female,violent-crime,405
LA,2015,Female,violent-crime,536
LA,2016,Female,violent-crime,498
LA,2017,Female,violent-crime,680
LA,2018,Female,violent-crime,665
LA,2010,Unknown,violent-crime,147
LA,2011,Unknown,violent-crime,185
LA,2012,Unknown,violent-crime,137
LA,2013,Unknown,violent-crime,179
LA,2014,Unknown,violent-crime,157
LA,2015,Unknown,violent-crime,216
LA,2016,Unknown,violent-crime,218
LA,2017,Unknown,violent-crime,338
LA,2018,Unknown,violent-crime,324
LA,2010,Male,property-crime,7258
LA,2011,Male,property-crime,7838
LA,2012,Male,property-crime,7411
LA,2013,Male,property-crime,6953
LA,2014,Male,property-crime,7233
LA,2015,Male,property-crime,8009
LA,2016,Male,property-crime,7954
LA,2017,Male,property-crime,8590
LA,2018,Male,property-crime,9605
LA,2010,Female,property-crime,3393
LA,2011,Female,property-crime,3742
LA,2012,Female,property-crime,3578
LA,2013,Female,property-crime,3492
LA,2014,Female,property-crime,3479
LA,2015,Female,property-crime,4135
LA,2016,Female,property-crime,3669
LA,2017,Female,property-crime,4179
LA,2018,Female,property-crime,4717
LA,2010,Unknown,property-crime,6757
LA,2011,Unknown,property-crime,8537
LA,2012,Unknown,property-crime,8319
LA,2013,Unknown,property-crime,8394
LA,2014,Unknown,property-crime,7875
LA,2015,Unknown,property-crime,8191
LA,2016,Unknown,property-crime,8197
LA,2017,Unknown,property-crime,10469
LA,2018,Unknown,property-crime,10676
MA,2010,Male,aggravated-assault,11303
MA,2011,Male,aggravated-assault,10100
MA,2012,Male,aggravated-assault,9484
MA,2013,Male,aggravated-assault,9357
MA,2014,Male,aggravated-assault,9557
MA,2015,Male,aggravated-assault,9627
MA,2016,Male,aggravated-assault,9475
MA,2017,Male,aggravated-assault,8895
MA,2018,Male,aggravated-assault,8528
MA,2010,Female,aggravated-assault,3617
MA,2011,Female,aggravated-assault,3224
MA,2012,Female,aggravated-assault,2970
MA,2013,Female,aggravated-assault,3108
MA,2014,Female,aggravated-assault,3127
MA,2015,Female,aggravated-assault,3321
MA,2016,Female,aggravated-assault,3246
MA,2017,Female,aggravated-assault,3113
MA,2018,Female,aggravated-assault,3120
MA,2010,Unknown,aggravated-assault,65
MA,2011,Unknown,aggravated-assault,67
MA,2012,Unknown,aggravated-assault,74
MA,2013,Unknown,aggravated-assault,64
MA,2014,Unknown,aggravated-assault,76
MA,2015,Unknown,aggravated-assault,57
MA,2016,Unknown,aggravated-assault,80
MA,2017,Unknown,aggravated-assault,59
MA,2018,Unknown,aggravated-assault,68
MA,2010,Male,burglary,8039
MA,2011,Male,burglary,7743
MA,2012,Male,burglary,7356
MA,2013,Male,burglary,6733
MA,2014,Male,burglary,5797
MA,2015,Male,burglary,5058
MA,2016,Male,burglary,4937
MA,2017,Male,burglary,4454
MA,2018,Male,burglary,3843
MA,2010,Female,burglary,1553
MA,2011,Female,burglary,1487
MA,2012,Female,burglary,1537
MA,2013,Female,burglary,1467
MA,2014,Female,burglary,1277
MA,2015,Female,burglary,1179
MA,2016,Female,burglary,1117
MA,2017,Female,burglary,1065
MA,2018,Female,burglary,987
MA,2010,Unknown,burglary,527
MA,2011,Unknown,burglary,620
MA,2012,Unknown,burglary,497
MA,2013,Unknown,burglary,450
MA,2014,Unknown,burglary,364
MA,2015,Unknown,burglary,513
MA,2016,Unknown,burglary,566
MA,2017,Unknown,burglary,580
MA,2018,Unknown,burglary,473
MA,2010,Male,larceny,20743
MA,2011,Male,larceny,21624
MA,2012,Male,larceny,21405
MA,2013,Male,larceny,21384
MA,2014,Male,larceny,20128
MA,2015,Male,larceny,18625
MA,2016,Male,larceny,17949
MA,2017,Male,larceny,16946
MA,2018,Male,larceny,15074
MA,2010,Female,larceny,12407
MA,2011,Female,larceny,12514
MA,2012,Female,larceny,13015
MA,2013,Female,larceny,13275
MA,2014,Female,larceny,12985
MA,2015,Female,larceny,11847
MA,2016,Female,larceny,10814
MA,2017,Female,larceny,10079
MA,2018,Female,larceny,9127
MA,2010,Unknown,larceny,1815
MA,2011,Unknown,larceny,2008
MA,2012,Unknown,larceny,1575
MA,2013,Unknown,larceny,1494
MA,2014,Unknown,larceny,1374
MA,2015,Unknown,larceny,1674
MA,2016,Unknown,larceny,1980
MA,2017,Unknown,larceny,2118
MA,2018,Unknown,larceny,1694
MA,2010,Male,motor-vehicle-theft,1786
MA,2011,Male,motor-vehicle-theft,1654
MA,2012,Male,motor-vehicle-theft,1530
MA,2013,Male,motor-vehicle-theft,1408
MA,2014,Male,motor-vehicle-theft,1385
MA,2015,Male,motor-vehicle-theft,1597
MA,2016,Male,motor-vehicle-theft,1698
MA,2017,Male,motor-vehicle-theft,1511
MA,2018,Male,motor-vehicle-theft,1355
MA,2010,Female,motor-vehicle-theft,413
MA,2011,Female,motor-vehicle-theft,454
MA,2012,Female,motor-vehicle-theft,410
MA,2013,Female,motor-vehicle-theft,404
MA,2014,Female,motor-vehicle-theft,459
MA,2015,Female,motor-vehicle-theft,451
MA,2016,Female,motor-vehicle-theft,484
MA,2017,Female,motor-vehicle-theft,434
MA,2018,Female,motor-vehicle-theft,433
MA,2010,Unknown,motor-vehicle-theft,148
MA,2011,Unknown,motor-vehicle-theft,154
MA,2012,Unknown,motor-vehicle-theft,123
MA,2013,Unknown,motor-vehicle-theft,155
MA,2014,Unknown,motor-vehicle-theft,102
MA,2015,Unknown,motor-vehicle-theft,140
MA,2016,Unknown,motor-vehicle-theft,415
MA,2017,Unknown,motor-vehicle-theft,393
MA,2018,Unknown,motor-vehicle-theft,269
MA,2010,Male,homicide,127
MA,2011,Male,homicide,93
MA,2012,Male,homicide,43
MA,2013,Male,homicide,80
MA,2014,Male,homicide,65
MA,2015,Male,homicide,79
MA,2016,Male,homicide,69
MA,2017,Male,homicide,83
MA,2018,Male,homicide,60
MA,2010,Female,homicide,16
MA,2011,Female,homicide,11
MA,2012,Female,homicide,6
MA,2013,Female,homicide,8
MA,2014,Female,homicide,7
MA,2015,Female,homicide,10
MA,2016,Female,homicide,5
MA,2017,Female,homicide,11
MA,2018,Female,homicide,7
MA,2010,Unknown,homicide,0
MA,2011,Unknown,homicide,1
MA,2012,Unknown,homicide,2
MA,2013,Unknown,homicide,1
MA,2014,Unknown,homicide,0
MA,2015,Unknown,homicide,0
MA,2016,Unknown,homicide,1
MA,2017,Unknown,homicide,2
MA,2018,Unknown,homicide,1
MA,2010,Male,rape,1474
MA,2011,Male,rape,1297
MA,2012,Male,rape,1340
MA,2013,Male,rape,1310
MA,2014,Male,rape,1249
MA,2015,Male,rape,1308
MA,2016,Male,rape,1312
MA,2017,Male,rape,1343
MA,2018,Male,rape,1533
MA,2010,Female,rape,34
MA,2011,Female,rape,36
MA,2012,Female,rape,29
MA,2013,Female,rape,38
MA,2014,Female,rape,41
MA,2015,Female,rape,48
MA,2016,Female,rape,49
MA,2017,Female,rape,57
MA,2018,Female,rape,49
MA,2010,Unknown,rape,14
MA,2011,Unknown,rape,14
MA,2012,Unknown,rape,9
MA,2013,Unknown,rape,11
MA,2014,Unknown,rape,15
MA,2015,Unknown,rape,11
MA,2016,Unknown,rape,16
MA,2017,Unknown,rape,25
MA,2018,Unknown,rape,22
MA,2010,Male,robbery,2800
MA,2011,Male,robbery,2753
MA,2012,Male,robbery,2695
MA,2013,Male,robbery,2671
MA,2014,Male,robbery,2473
MA,2015,Male,robbery,2255
MA,2016,Male,robbery,2685
MA,2017,Male,robbery,2419
MA,2018,Male,robbery,2181
MA,2010,Female,robbery,394
MA,2011,Female,robbery,363
MA,2012,Female,robbery,338
MA,2013,Female,robbery,332
MA,2014,Female,robbery,294
MA,2015,Female,robbery,296
MA,2016,Female,robbery,349
MA,2017,Female,robbery,326
MA,2018,Female,robbery,316
MA,2010,Unknown,robbery,28
MA,2011,Unknown,robbery,36
MA,2012,Unknown,robbery,35
MA,2013,Unknown,robbery,36
MA,2014,Unknown,robbery,25
MA,2015,Unknown,robbery,39
MA,2016,Unknown,robbery,41
MA,2017,Unknown,robbery,24
MA,2018,Unknown,robbery,24
MA,2010,Male,arson,338
MA,2011,Male,arson,236
MA,2012,Male,arson,284
MA,2013,Male,arson,261
MA,2014,Male,arson,214
MA,2015,Male,arson,172
MA,2016,Male,arson,220
MA,2017,Male,arson,215
MA,2018,Male,arson,160
MA,2010,Female,arson,62
MA,2011,Female,arson,40
MA,2012,Female,arson,65
MA,2013,Female,arson,46
MA,2014,Female,arson,39
MA,2015,Female,arson,48
MA,2016,Female,arson,37
MA,2017,Female,arson,38
MA,2018,Female,arson,28
MA,2010,Unknown,arson,13
MA,2011,Unknown,arson,6
MA,2012,Unknown,arson,11
MA,2013,Unknown,arson,8
MA,2014,Unknown,arson,8
MA,2015,Unknown,arson,10
MA,2016,Unknown,arson,17
MA,2017,Unknown,arson,14
MA,2018,Unknown,arson,11
MA,2010,Male,violent-crime,15704
MA,2011,Male,violent-crime,14243
MA,2012,Male,violent-crime,13562
MA,2013,Male,violent-crime,13418
MA,2014,Male,violent-crime,13344
MA,2015,Male,violent-crime,13269
MA,2016,Male,violent-crime,13541
MA,2017,Male,violent-crime,12740
MA,2018,Male,violent-crime,12302
MA,2010,Female,violent-crime,4061
MA,2011,Female,violent-crime,3634
MA,2012,Female,violent-crime,3343
MA,2013,Female,violent-crime,3486
MA,2014,Female,violent-crime,3469
MA,2015,Female,violent-crime,3675
MA,2016,Female,violent-crime,3649
MA,2017,Female,violent-crime,3507
MA,2018,Female,violent-crime,3492
MA,2010,Unknown,violent-crime,107
MA,2011,Unknown,violent-crime,118
MA,2012,Unknown,violent-crime,120
MA,2013,Unknown,violent-crime,112
MA,2014,Unknown,violent-crime,116
MA,2015,Unknown,violent-crime,107
MA,2016,Unknown,violent-crime,138
MA,2017,Unknown,violent-crime,110
MA,2018,Unknown,violent-crime,115
MA,2010,Male,property-crime,30906
MA,2011,Male,property-crime,31257
MA,2012,Male,property-crime,30575
MA,2013,Male,property-crime,29786
MA,2014,Male,property-crime,27524
MA,2015,Male,property-crime,25452
MA,2016,Male,property-crime,24804
MA,2017,Male,property-crime,23126
MA,2018,Male,property-crime,20432
MA,2010,Female,property-crime,14435
MA,2011,Female,property-crime,14495
MA,2012,Female,property-crime,15027
MA,2013,Female,property-crime,15192
MA,2014,Female,property-crime,14760
MA,2015,Female,property-crime,13525
MA,2016,Female,property-crime,12452
MA,2017,Female,property-crime,11616
MA,2018,Female,property-crime,10575
MA,2010,Unknown,property-crime,2503
MA,2011,Unknown,property-crime,2788
MA,2012,Unknown,property-crime,2206
MA,2013,Unknown,property-crime,2107
MA,2014,Unknown,property-crime,1848
MA,2015,Unknown,property-crime,2337
MA,2016,Unknown,property-crime,2978
MA,2017,Unknown,property-crime,3105
MA,2018,Unknown,property-crime,2447
MD,2016,Male,aggravated-assault,7
MD,2017,Male,aggravated-assault,542
MD,2018,Male,aggravated-assault,554
MD,2016,Female,aggravated-assault,3
MD,2017,Female,aggravated-assault,109
MD,2018,Female,aggravated-assault,134
MD,2016,Unknown,aggravated-assault,0
MD,2017,Unknown,aggravated-assault,23
MD,2018,Unknown,aggravated-assault,34
MD,2016,Male,burglary,60
MD,2017,Male,burglary,1173
MD,2018,Male,burglary,1020
MD,2016,Female,burglary,8
MD,2017,Female,burglary,186
MD,2018,Female,burglary,138
MD,2016,Unknown,burglary,23
MD,2017,Unknown,burglary,533
MD,2018,Unknown,burglary,465
MD,2016,Male,larceny,84
MD,2017,Male,larceny,4652
MD,2018,Male,larceny,4600
MD,2016,Female,larceny,29
MD,2017,Female,larceny,1853
MD,2018,Female,larceny,2328
MD,2016,Unknown,larceny,48
MD,2017,Unknown,larceny,1776
MD,2018,Unknown,larceny,1741
MD,2016,Male,motor-vehicle-theft,8
MD,2017,Male,motor-vehicle-theft,342
MD,2018,Male,motor-vehicle-theft,268
MD,2016,Female,motor-vehicle-theft,4
MD,2017,Female,motor-vehicle-theft,67
MD,2018,Female,motor-vehicle-theft,57
MD,2016,Unknown,motor-vehicle-theft,3
MD,2017,Unknown,motor-vehicle-theft,219
MD,2018,Unknown,motor-vehicle-theft,188
MD,2017,Male,homicide,36
MD,2018,Male,homicide,14
MD,2017,Female,homicide,3
MD,2018,Female,homicide,2
MD,2017,Unknown,homicide,3
MD,2018,Unknown,homicide,4
MD,2016,Male,rape,36
MD,2017,Male,rape,324
MD,2018,Male,rape,405
MD,2016,Female,rape,0
MD,2017,Female,rape,8
MD,2018,Female,rape,4
MD,2016,Unknown,rape,0
MD,2017,Unknown,rape,4
MD,2018,Unknown,rape,9
MD,2016,Male,robbery,17
MD,2017,Male,robbery,1411
MD,2018,Male,robbery,1214
MD,2016,Female,robbery,2
MD,2017,Female,robbery,119
MD,2018,Female,robbery,87
MD,2016,Unknown,robbery,0
MD,2017,Unknown,robbery,19
MD,2018,Unknown,robbery,22
MD,2017,Male,arson,15
MD,2018,Male,arson,5
MD,2017,Female,arson,3
MD,2018,Female,arson,1
MD,2017,Unknown,arson,5
MD,2018,Unknown,arson,2
MD,2016,Male,violent-crime,60
MD,2017,Male,violent-crime,2313
MD,2018,Male,violent-crime,2187
MD,2016,Female,violent-crime,5
MD,2017,Female,violent-crime,239
MD,2018,Female,violent-crime,227
MD,2016,Unknown,violent-crime,0
MD,2017,Unknown,violent-crime,49
MD,2018,Unknown,violent-crime,69
MD,2016,Male,property-crime,152
MD,2017,Male,property-crime,6182
MD,2018,Male,property-crime,5893
MD,2016,Female,property-crime,41
MD,2017,Female,property-crime,2109
MD,2018,Female,property-crime,2524
MD,2016,Unknown,property-crime,74
MD,2017,Unknown,property-crime,2533
MD,2018,Unknown,property-crime,2396
ME,2010,Male,aggravated-assault,148
ME,2011,Male,aggravated-assault,181
ME,2012,Male,aggravated-assault,133
ME,2013,Male,aggravated-assault,163
ME,2014,Male,aggravated-assault,168
ME,2015,Male,aggravated-assault,173
ME,2016,Male,aggravated-assault,232
ME,2017,Male,aggravated-assault,249
ME,2018,Male,aggravated-assault,255
ME,2010,Female,aggravated-assault,28
ME,2011,Female,aggravated-assault,38
ME,2012,Female,aggravated-assault,25
ME,2013,Female,aggravated-assault,38
ME,2014,Female,aggravated-assault,32
ME,2015,Female,aggravated-assault,34
ME,2016,Female,aggravated-assault,45
ME,2017,Female,aggravated-assault,51
ME,2018,Female,aggravated-assault,43
ME,2010,Unknown,aggravated-assault,0
ME,2011,Unknown,aggravated-assault,0
ME,2012,Unknown,aggravated-assault,0
ME,2013,Unknown,aggravated-assault,0
ME,2014,Unknown,aggravated-assault,1
ME,2015,Unknown,aggravated-assault,0
ME,2016,Unknown,aggravated-assault,0
ME,2017,Unknown,aggravated-assault,0
ME,2018,Unknown,aggravated-assault,0
ME,2010,Male,burglary,575
ME,2011,Male,burglary,630
ME,2012,Male,burglary,596
ME,2013,Male,burglary,629
ME,2014,Male,burglary,473
ME,2015,Male,burglary,459
ME,2016,Male,burglary,399
ME,2017,Male,burglary,390
ME,2018,Male,burglary,303
ME,2010,Female,burglary,90
ME,2011,Female,burglary,154
ME,2012,Female,burglary,133
ME,2013,Female,burglary,117
ME,2014,Female,burglary,79
ME,2015,Female,burglary,108
ME,2016,Female,burglary,80
ME,2017,Female,burglary,101
ME,2018,Female,burglary,93
ME,2010,Unknown,burglary,8
ME,2011,Unknown,burglary,10
ME,2012,Unknown,burglary,25
ME,2013,Unknown,burglary,10
ME,2014,Unknown,burglary,7
ME,2015,Unknown,burglary,5
ME,2016,Unknown,burglary,4
ME,2017,Unknown,burglary,3
ME,2018,Unknown,burglary,3
ME,2010,Male,larceny,1921
ME,2011,Male,larceny,1939
ME,2012,Male,larceny,2308
ME,2013,Male,larceny,2355
ME,2014,Male,larceny,2179
ME,2015,Male,larceny,1926
ME,2016,Male,larceny,2005
ME,2017,Male,larceny,1984
ME,2018,Male,larceny,1944
ME,2010,Female,larceny,1320
ME,2011,Female,larceny,1433
ME,2012,Female,larceny,1674
ME,2013,Female,larceny,1605
ME,2014,Female,larceny,1524
ME,2015,Female,larceny,1430
ME,2016,Female,larceny,1473
ME,2017,Female,larceny,1374
ME,2018,Female,larceny,1555
ME,2010,Unknown,larceny,26
ME,2011,Unknown,larceny,31
ME,2012,Unknown,larceny,28
ME,2013,Unknown,larceny,28
ME,2014,Unknown,larceny,11
ME,2015,Unknown,larceny,19
ME,2016,Unknown,larceny,15
ME,2017,Unknown,larceny,19
ME,2018,Unknown,larceny,7
ME,2010,Male,motor-vehicle-theft,87
ME,2011,Male,motor-vehicle-theft,114
ME,2012,Male,motor-vehicle-theft,119
ME,2013,Male,motor-vehicle-theft,163
ME,2014,Male,motor-vehicle-theft,124
ME,2015,Male,motor-vehicle-theft,112
ME,2016,Male,motor-vehicle-theft,135
ME,2017,Male,motor-vehicle-theft,118
ME,2018,Male,motor-vehicle-theft,117
ME,2010,Female,motor-vehicle-theft,25
ME,2011,Female,motor-vehicle-theft,16
ME,2012,Female,motor-vehicle-theft,30
ME,2013,Female,motor-vehicle-theft,35
ME,2014,Female,motor-vehicle-theft,29
ME,2015,Female,motor-vehicle-theft,29
ME,2016,Female,motor-vehicle-theft,37
ME,2017,Female,motor-vehicle-theft,47
ME,2018,Female,motor-vehicle-theft,49
ME,2010,Unknown,motor-vehicle-theft,0
ME,2011,Unknown,motor-vehicle-theft,1
ME,2012,Unknown,motor-vehicle-theft,1
ME,2013,Unknown,motor-vehicle-theft,0
ME,2014,Unknown,motor-vehicle-theft,2
ME,2015,Unknown,motor-vehicle-theft,0
ME,2016,Unknown,motor-vehicle-theft,0
ME,2017,Unknown,motor-vehicle-theft,0
ME,2018,Unknown,motor-vehicle-theft,0
ME,2010,Male,homicide,2
ME,2011,Male,homicide,5
ME,2012,Male,homicide,6
ME,2013,Male,homicide,1
ME,2014,Male,homicide,4
ME,2015,Male,homicide,2
ME,2016,Male,homicide,1
ME,2017,Male,homicide,3
ME,2018,Male,homicide,1
ME,2010,Female,homicide,0
ME,2011,Female,homicide,0
ME,2012,Female,homicide,0
ME,2013,Female,homicide,0
ME,2014,Female,homicide,0
ME,2015,Female,homicide,1
ME,2016,Female,homicide,1
ME,2017,Female,homicide,0
ME,2018,Female,homicide,1
ME,2010,Unknown,homicide,0
ME,2011,Unknown,homicide,0
ME,2012,Unknown,homicide,0
ME,2013,Unknown,homicide,0
ME,2014,Unknown,homicide,0
ME,2015,Unknown,homicide,0
ME,2016,Unknown,homicide,0
ME,2017,Unknown,homicide,0
ME,2018,Unknown,homicide,0
ME,2010,Male,rape,93
ME,2011,Male,rape,88
ME,2012,Male,rape,129
ME,2013,Male,rape,150
ME,2014,Male,rape,126
ME,2015,Male,rape,116
ME,2016,Male,rape,130
ME,2017,Male,rape,153
ME,2018,Male,rape,169
ME,2010,Female,rape,5
ME,2011,Female,rape,8
ME,2012,Female,rape,2
ME,2013,Female,rape,7
ME,2014,Female,rape,7
ME,2015,Female,rape,7
ME,2016,Female,rape,6
ME,2017,Female,rape,5
ME,2018,Female,rape,6
ME,2010,Unknown,rape,0
ME,2011,Unknown,rape,1
ME,2012,Unknown,rape,0
ME,2013,Unknown,rape,1
ME,2014,Unknown,rape,0
ME,2015,Unknown,rape,1
ME,2016,Unknown,rape,1
ME,2017,Unknown,rape,0
ME,2018,Unknown,rape,0
ME,2010,Male,robbery,101
ME,2011,Male,robbery,105
ME,2012,Male,robbery,149
ME,2013,Male,robbery,90
ME,2014,Male,robbery,118
ME,2015,Male,robbery,73
ME,2016,Male,robbery,78
ME,2017,Male,robbery,88
ME,2018,Male,robbery,71
ME,2010,Female,robbery,17
ME,2011,Female,robbery,15
ME,2012,Female,robbery,28
ME,2013,Female,robbery,18
ME,2014,Female,robbery,20
ME,2015,Female,robbery,12
ME,2016,Female,robbery,24
ME,2017,Female,robbery,23
ME,2018,Female,robbery,19
ME,2010,Unknown,robbery,0
ME,2011,Unknown,robbery,0
ME,2012,Unknown,robbery,0
ME,2013,Unknown,robbery,1
ME,2014,Unknown,robbery,0
ME,2015,Unknown,robbery,0
ME,2016,Unknown,robbery,0
ME,2017,Unknown,robbery,0
